date,price,market_cap,ath_value,ath_date,symbol,name,token
2023-05-01,1885.3919353369213,227186562478.89905,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-05-02,1832.725799406749,220608989107.972,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-05-03,1870.828572787594,225192198744.26425,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-05-04,1903.7282107352776,229058202737.14035,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-05-05,1877.4011950525364,226033834100.12152,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-05-06,1993.6129657474344,239911504424.29404,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-05-07,1900.410599025731,228369002903.6794,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-05-08,1895.2301480548908,228246618295.4416,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-05-09,1849.2886295625285,222406833247.6045,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-05-10,1846.0642640231483,222246427487.2296,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-05-11,1842.865558834664,221632027136.72604,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-05-12,1798.0719455262629,216323022928.9258,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-05-13,1808.6949999015687,217659652941.87607,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-05-14,1797.1994701376498,216032102439.73026,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-05-15,1799.0086586150053,216439514891.84528,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-05-16,1820.0447595407188,218513683684.05072,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-05-17,1823.6630183475188,219562064257.98773,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-05-18,1821.050634709663,219124262711.374,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-05-19,1802.3909554834493,217078808863.77985,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-05-20,1812.1317035605853,218083824882.0496,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-05-21,1818.969529503585,218770214155.48007,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-05-22,1804.9290671072804,217302257173.6874,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-05-23,1818.4014644980853,218746186925.5668,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-05-24,1854.1931182731785,222906967413.9726,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-05-25,1800.736010305837,216837950430.06705,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-05-26,1805.8057604056935,217194191610.31747,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-05-27,1828.956536619728,219969209232.79053,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-05-28,1830.3066513168976,220035586188.35385,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-05-29,1913.8162493165785,230041639357.4828,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-05-30,1893.7142740897043,227805314887.09955,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-05-31,1901.078310164527,228588229006.90048,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-06-01,1874.694885027078,225483513769.4682,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-06-02,1861.7253869476187,223850958023.0443,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-06-03,1907.2123218510076,229335461597.8791,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-06-04,1892.0781764647577,227515751048.97668,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-06-05,1893.178280382087,227418753400.94525,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-06-06,1813.6816549004,218224817446.19363,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-06-07,1883.242584625582,226225955928.72495,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-06-08,1832.3204025034536,220285044251.91275,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-06-09,1846.0300017820573,222012641423.2545,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-06-10,1839.2080126581927,221018802010.8545,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-06-11,1754.6732284106365,210950148701.20724,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-06-12,1751.7245965042496,210604043872.2481,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-06-13,1742.5960525666158,209462687695.93985,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-06-14,1736.7894371674618,208703993936.8153,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-06-15,1650.6766675535464,198559274296.62064,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-06-16,1664.9774623940225,200099209933.71683,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-06-17,1716.3772810928574,206321573355.89557,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-06-18,1726.372809734998,207595972780.22693,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-06-19,1719.2731615068672,206730774198.4613,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-06-20,1734.793103442663,208507638780.89432,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-06-21,1790.1904407317654,215060967094.14032,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-06-22,1892.899571916819,227581626984.15152,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-06-23,1874.177947016714,225381084937.87924,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-06-24,1891.3450080216776,227419416441.5965,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-06-25,1875.0599619284883,225448939889.35516,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-06-26,1899.1473121046051,228332438014.13016,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-06-27,1859.8024196427973,223061316934.54123,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-06-28,1890.0129037837075,227143144300.6532,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-06-29,1828.458336400725,219923192180.6849,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-06-30,1853.4452458749936,222892015037.67108,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-07-01,1934.0457142617756,232417040695.4234,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-07-02,1924.5672408676517,231096044843.46228,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-07-03,1933.9598813832076,232373535009.1871,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-07-04,1953.7811276489165,234942840998.13852,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-07-05,1937.0004255391357,233226523011.07104,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-07-06,1910.5052605097408,230045605241.41965,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-07-07,1855.4747836363103,223411633998.65668,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-07-08,1869.317187141899,224666147793.60876,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-07-09,1864.8685919146385,224139520023.71573,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-07-10,1866.9167424803984,224416034755.062,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-07-11,1875.2742726720533,225295266243.2764,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-07-12,1875.8658719294945,225467256388.71957,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-07-13,1873.5068153773984,225081147081.1057,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-07-14,2003.253616074307,240656450975.356,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-07-15,1935.9402407442035,232297518076.9016,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-07-16,1931.389384157173,232081207333.19733,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-07-17,1923.0359898160436,230847045457.2026,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-07-18,1912.1228355695637,229772643177.76276,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-07-19,1897.199112644643,227853365302.58752,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-07-20,1889.2238055517664,227127167868.4293,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-07-21,1891.0145054589368,227484313829.408,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-07-22,1891.4724028266849,227467577018.69772,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-07-23,1858.311195808306,223308803225.0452,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-07-24,1887.8269808569785,226861079166.83176,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-07-25,1850.431150587501,222318417477.21103,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-07-26,1857.5965927470295,223476900309.93112,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-07-27,1871.5331057115,224855185617.9887,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-07-28,1858.77702138144,223413249190.37912,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-07-29,1874.6939950760675,225320465659.74567,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-07-30,1880.9180765299411,226074318965.13025,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-07-31,1861.8699097932104,223813641443.30435,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-08-01,1857.276195762852,223177200443.9528,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-08-02,1869.7451086679923,225952018918.58212,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-08-03,1838.0119518760305,220936460217.74472,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-08-04,1835.701302675286,220768212248.9121,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-08-05,1828.46119377611,219476177802.6977,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-08-06,1835.0705778421905,220487019493.58868,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-08-07,1826.7067792702176,219533986979.75125,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-08-08,1826.933485573052,219422824381.9936,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-08-09,1856.8441445120409,223111331723.6391,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-08-10,1855.8907273266504,222992437544.13272,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-08-11,1850.876988699349,222411268370.8958,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-08-12,1847.541835114324,222019374228.7649,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-08-13,1848.505238656101,222069758272.72745,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-08-14,1839.512809542205,220948326523.3336,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-08-15,1843.5133910053464,221564238004.3088,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-08-16,1826.9131281594616,219472776850.51175,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-08-17,1809.4604742643007,217444475880.3843,4815.004634322234,2021-11-09,eth,Ethereum,ETH
2023-08-18,1675.862170945784,201482976932.07773,4815.004634322234,2021-11-09,eth,Ethereum,ETH
